registro,titulo,autor,codmat
6888,"CONTABILIDAD DE COSTOS","BACKER, MORTON","657 B"
6889,"CONTABILIDAD DE COSTOS","BACKER, MORTON","657 B"
6891,"ADMINISTRACION","KOONTZ, HAROLD","658 K"
6892,"ADMINISTRACION","KOONTZ, HAROLD","658 K"
6893,"ADMINISTRACION","KOONTZ, HAROLD","658 K"
6894,"ADMINISTRACION","KOONTZ, HAROLD","658 K"
6905,"FUNDAMENTOS DE ADMINISTRACION FINANCIERA","WESTON, FRED","658 W"
6906,"FUNDAMENTOS DE ADMINISTRACION FINANCIERA","WESTON, FRED","658 W"
6907,"FUNDAMENTOS DE ADMINISTRACION FINANCIERA","WESTON, FRED","658 W"
6908,"FUNDAMENTOS DE ADMINISTRACION FINANCIERA","WESTON, FRED","658 W"
6909,"FUNDAMENTOS DE ADMINISTRACION FINANCIERA","WESTON, FRED","658 W"
6916,"INTRODUCCION A LA INVESTIGACION DE OPERACIONES","HILLIER-LIEBERMAN","658H"
6918,"INTRODUCCION A LA INVESTIGACION DE OPERACIONES","HILLIER, FREDERICK","658H"
6921,"INVESTIGACION DE OPERACIONES","BRONSON, RICHARD","658B"
6922,"INVESTIGACIONES DE OPERACIONES","BRONSON., RICHARD","658B"
6924,"INVESTIGACION DE OPERACIONES","BRONSON, RICHARD","658B"
6925,"INVESTIGACION DE OPERACIONES","BRONSON, RICHARD","658B"
6927,"INVESTIGACION DE OPERACIONES","BRONSON, RICHARD","658B"
6931,"MECANICA DE LOS FLUIDOS E HIDRAULICA","GILES, RONALD","532G"
6934,"MECANICA DE LOS FLUIDOS E HIDRAULICA","GILES, RONALD","532G"
6960,"ADMINISTRACION MODERNA","CERTO, SAMUEL","658 C"
6961,"ADMINISTRACION MODERNA","CERTO, SAMUEL","658 C"
6962,"ADMINISTRACION MODERNA","CERTO, SAMUEL","658 C"
6963,"ADMINISTRACION MODERNA","CERTO, SAMUEL","658 C"
6964,"ADMINISTRACION MODERNA","CERTO, SAMUEL","658 C"
6970,"METODOLOGIA CIENTIFICA","CERVO, AMADO","001 C"
6971,"METODOLOGIA CIENTIFICA","CERVO AMADO","001C"
6977,"FUNDAMENTOS DE ECONOMIA Y ADMINISTRACION","PAPPAS, JAMES","330 P"
6978,"FUNDAMENTOS DE ECONOMIA Y ADMINISTRACION","PAPPAS, JAMES","330 P"
6979,"FUNDAMENTOS DE ECONOMIA Y ADMINISTRACION","PAPPAS, JAMES","330 P"
6980,"FUNDAMENTOS DE ECONOMIA Y ADMINISTRACION","PAPPAS, JAMES","330 P"
6981,"FUNDAMENTOS DE ECONOMIA Y ADMINISTRACION","PAPPAS, JAMES","330 P"
6982,"FUNDAMENTOS DE ECONOMIA Y ADMINISTRACION","PAPPAS, JAMES","330 P"
6983,"FUNDAMENTOS DE ECONOMIA Y ADMINISTRACION","PAPPAS, JAMES","330 P"
6984,"FUNDAMENTOS DE ECONOMIA Y ADMINISTRACION","PAPPAS, JAMES","330 P"
6985,"FUNDAMENTOS DE ECONOMIA Y ADMINISTRACION","PAPPAS, JAMES","330 P"
6986,"FUNDAMENTOS DE ECONOMIA Y ADMINISTRACION","PAPPAS, JAMES","330 P"
6997,"PROCESAMIENTO DE DATOS.","LIPSCHUTZ, MARTIN","519L"
6999,"PROCESAMIENTO DE DATOS","LIPSCHUTZ, MARTIN M.","519 L"
7000,"PROCESAMIENTO DE DATOS","LIPSCHUTZ, MARTIN","519L"
7003,"CONTABILIDAD FINANCIERA","SIEGEL, JOEL","657 S"
7004,"CONTABILIDAD FINANCIERA","SIEGEL, JOEL","657 S"
7005,"CONTABILIDAD FINANCIERA","SIEGEL, JOEL","657 S"
7006,"CONTABILIDAD FINANCIERA","SIEGEL, JOEL","657 S"
7007,"CONTABILIDAD FINANCIERA","SIEGEL, JOEL","657 S"
7008,"ANALISIS Y DISEÑO DE SISTEMAS DE INFORMACION","SENN, JAMES","519 S"
7009,"ANALISIS Y DISEÑO DE SISTEMAS DE INFORMACION","SENN, JAMES","519 S"
7010,"ANALISIS Y DISEÑO DE SISTEMAS DE INFORMACION","SENN, JAMES","519 S"
7011,"ANALISIS Y DISEÑO DE SISTEMAS DE INFORMACION","SENN, JAMES","519 S"
7012,"ANALISIS Y DISEÑO DE SISTEMAS DE INFORMACION","SENN, JAMES","519 S"
7018,"APLIQUE EL D BASE III PLUS","JONES, EDWUAR","519 J"
7027,"FUNDAMENTOS DE PROGRAMACION","JOYANES,LUIS","519J"
7035,"INFORMATICA","PRICE , WILSON T.","519 P"
7037,"INFORMATICA","PRICE., W.T.","519P"
7038,"INFORMATICA","PRICE, WILSON","519P"
7061,"ECONOMIA","SAMUELSON, PAUL","330 S"
7062,"ECONOMIA","SAMUELSON, PAUL","330 S"
7063,"ECONOMIA","SAMUELSON, PAUL","330 S"
7064,"ECONOMIA","SAMUELSON, PAUL","330 S"
7065,"ECONOMIA","SAMUELSON, PAUL","330 S"
7078,"TRATADO DE FISIOLOGIA MEDICA","GUYTON, ARTHUR","612 G"
7079,"TRATADO DE FISIOLOGIA MEDICA","GUYTON , ARTHUR C.","612 G"
7080,"TRATADO DE FISIOLOGIA MEDICA","GUYTON, ARTHUR","612 G"
7081,"TRATADO DE FISIOLOGIA MEDICA","GUYTON, ARTHUR","612 G"
7082,"TRATADO DE FISIOLOGIA MEDICA","GUYTON, ARTHUR","612 G"
7083,"ESTUDIO ETNOGRAFICO DEL COMPORT. MAGICO RELIG. EN VZLA. CONTEMP.","VARGAS, CESAR","301 V"
7084,"ESTUDIO EDTNOGRAFICO DEL COMPORT. MAGICO RELIG. EN VZLA. CONTEMP.","VARGAS, CESAR","301 V"
7085,"FILOSOFIA DE LA CIENCIA LITERARIA","ERMATINGER, E.","800 E"
7086,"BREVE HISTORIA DEL MODERNISMO","HENRIQUEZ, MAX","800 H"
7087,"OBRA CRITICA","HENRIQUEZ, PEDRO","800 H"
7090,"DIRECCION DE MERCADOTECNIA","KOTLER, PHILIP","658 K"
7092,"INTRODUCCION A LA INVESTIGACION DE OPERACIONES","HILLIER, FREDERICK","658H"
7093,"SOCIOLOGIA","PHILLIPS, BERNARD","301 P"
7094,"GUIA DE LA BIBLIOTECA","ARGUINZONIZ, M.","025 A"
7095,"COBOL ESTRUCTURADO","PHILIPPAKIS, A","519P"
7097,"INTRODUCCION A LA COMPUTACION A TRAVES DEL LOGO","RAMIREZ, LORENZO","519R"
7098,"PROGRAMACION BASIC","GOTTFRIED, BYRON","519G"
7101,"SISTEMAS Y PROCEDIMIENTOS","LAZZARO, VICTOR","658 L"
7102,"SISTEMAS Y PROCEDIMIENTOS","LAZZARO, VICTOR","658 L"
7103,"SISTEMAS Y PROCEDIMIENTOS","LAZZARO, VICTOR","658 L"
7104,"SISTEMAS Y PROCEDIMIENTOS","LAZZARO, VICTOR","658 L"
7105,"SISTEMAS Y PROCEDIMIENTOS","LAZZARO, VICTOR","658 L"
7106,"SISTEMAS Y PROCEDIMIENTOS","LAZZARO, VICTOR","658 L"
7107,"SISTEMAS Y PROCEDIMIENTOS","LAZZARO, VICTOR","658 L"
7108,"SISTEMAS Y PROCEDIMIENTOS","LAZZARO, VICTOR","658 L"
7109,"SISTEMAS Y PROCEDIMIENTOS","LAZZARO, VICTOR","658 L"
7110,"SISTEMAS Y PROCEDIMIENTOS","LAZZARO, VICTOR","658 L"
7111,"SISTEMAS Y PROCEDIMIENTOS","LAZZARO, VICTOR","658 L"
7112,"MERCADOTECNIA-CONCEPTOS Y APLICACIONES","SCHEWE, CHARLES","658 S"
7113,"MERCADOTECNIA-CONCEPTOS Y APLICACIONES","SCHEWE, CHARLES","658 S"
7114,"MERCADOTECNIA-CONCEPTOS Y APLICACIONES","SCHEWE, CHARLES","658 S"
7115,"INTRODUCCION A LA FISIOLOGIA ANIMAL","SVENDSEN, C.","636 S"
7116,"INTRODUCCION A LA FISIOLOGIA ANIMAL","SVENDSEN, C.","636 S"
7119,"FUNDAMENTOS DE ADMINISTRACION FINANCIERA","SOLOMON, EZRA","658 S"
7120,"FUNDAMENTOS DE ADMINISTRACION FINANCIERA","SOLOMON, EZRA","658 S"
7121,"FUNDAMENTOS DE ADMINISTRACION FINANCIERA","SOLOMON, EZRA","658 S"
7127,"CURSO DE ECONOMIA MODERNA","SAMUELSON, PAUL","330 S"
7128,"CURSO DE ECONOMIA MODERNA","SAMUELSON, PAUL","330 S"
7129,"CURSO DE ECONOMIA MODERNA","SAMUELSON, PAUL","330 S"
7130,"CURSO DE ECONOMIA MODERNA","SAMUELSON, PAUL","330 S"
7131,"CURSO DE ECONOMIA MODERNA","SAMUELSON, PAUL","330 S"
7132,"CURSO DE ECONOMIA MODERNA","SAMUELSON, PAUL","330 S"
7133,"APARATO CIRCULATORIO Y SISTEMA NERVIOSO CANINO","REATEGUI, RAFAEL","636 R"
7134,"APARATO CIRCULATORIO Y SISTEMA NERVIOSO CANINO","REATEGUI, RAFAEL","636 R"
7135,"APARATO CIRCULATORIO Y SISTEMA NERVIOSO CANINO","REATEGUI, RAFAEL","636 R"
7136,"APARATO CIRCULATORIO Y SISTEMA NERVIOSO CANINO","REATEGUI, RAFAEL","636 R"
7137,"APARATO CIRCULATORIO Y SISTEMA NERVIOSO CANINO","REATEGUI, RAFAEL","636 R"
7138,"APARATO CIRCULATORIO Y SISTEMA NERVIOSO CANINO","REATEGUI, RAFAEL","636 R"
7139,"APARATO CIRCULATORIO Y SISTEMA NERVIOSO CANINO","REATEGUI, RAFAEL","636 R"
7140,"APARATO CIRCULATORIO Y SISTEMA NERVIOSO CANINO","REATEGUI, RAFAEL","636 R"
7141,"APARATO CIRCULATORIO Y SISTEMA NERVIOSO CANINO","REATEGUI, RAFAEL","636 R"
7142,"APARATO CIRCULATORIO Y SISTEMA NERVIOSO CANINO","REATEGUI, RAFAEL","636 R"
7143,"INTRODUCCION A LA ADMINISTRACION Y ORGANIZACION DE EMPRESAS","LERNER, JOEL","658 L"
7144,"INTRODUCCION A LA ADMINISTRACION Y ORGANIZACION DE EMPRESAS","LERNER, JOEL","658 L"
7145,"INTRODUCCION A LA ADMINISTRACION Y ORGANIZACION DE EMPRESAS","LERNER, JOEL","658 L"
7146,"INTRODUCCION A LA ADMINISTRACION Y ORGANIZACION DE EMPRESAS","LERNER, JOEL","658 L"
7147,"INTRODUCCION A LA ADMINISTRACION Y ORGANIZACION DE EMPRESAS","LERNER, JOEL","658 L"
7148,"INTRODUCCION A LA ADMINISTRACION Y ORGANIZACION DE EMPRESAS","LERNER, JOEL","658 L"
7149,"LA COMUNICACION INTERRUMPIDA","BISBAL, MARCELINO","070B"
7150,"PUBLICIDAD","HOLTJE, HERBERT","070 H"
7153,"ESTADO, LEGITIMACION Y CRISIS","OLIVE, LEON","300 O"
7154,"TEORIA DEL ESTADO","HELLER, HEMANN","300 H"
7155,"ESPIRITU DEL BARROCO, EL","DIAZ, GUILLERMO","800 D"
7156,"PRINCIPIOS DE ANALISIS DEL TEXTO LITERARIO","CESARE, SEGRE","800 C"
7157,"TIEMPO REALIDAD SOCIAL Y CONOCIMIENTO","BAGU, SERGIO","301 B"
7158,"TIEMPO REALIDAD SOCIAL Y CONOCIMIENTO","BAGU, SERGIO","301 B"
7159,"BREVE HISTORIA DE LA CRITICA LITERARIA","VERNON, HALL","800 V"
7160,"CONCEPTO DE LA POESIA Y OTROS ENSAYOS","PORTUONDO, JOSE","800 P"
7162,"METRICA ESPAÑOLA","NAVARRO, TOMAS","800 N"
7165,"SISTEMAS DE INFORMACION","BURCH, JOHN","519 B"
7166,"LECCIONES DE INTRODUCCION AL DERECHO","DELGADO, JOSE","340 D"
7167,"LECCIONES DE INTRODUCCION AL DERECHO","DELGADO, JOSE","340 D"
7168,"LECCIONES DE INTRODUCCION AL DERECHO","DELGADO, JOSE","340 D"
7169,"LECCIONES DE INTRODUCCION AL DERECHO","DELGADO, JOSE","340 D"
7170,"LECCIONES DE INTRODUCCION AL DERECHO","DELGADO, JOSE","340 D"
7171,"LECCIONES DE INTRODUCCION AL DERECHO","DELGADO, JOSE","340 D"
7172,"LECCIONES DE INTRODUCCION AL DERECHO","DELGADO, JOSE","340 D"
7173,"LECCIONES DE INTRODUCCION AL DERECHO","DELGADO, JOSE","340 D"
7174,"LECCIONES DE INTRODUCCION AL DERECHO","DELGADO, JOSE","340 D"
7175,"LECCIONES DE INTRODUCCION AL DERECHO","DELGADO, JOSE","340 D"
7176,"INTRODUCCION AL ESTUDIO DEL DERECHO","GARCIA M. EDUARDO","340 D"
7177,"LECCIONES DE INTRODUCCION AL DERECHO","DELGADO, JOSE","340 D"
7178,"LECCIONES DE INTRODUCCION AL DERECHO","DELGADO, JOSE","340 D"
7179,"LECCIONES DE INTRODUCCION AL DERECHO","DELGADO, JOSE","340 D"
7180,"LECCIONES DE INTRODUCCION AL DERECHO","DELGADO, JOSE","340 D"
7181,"ADMINISTRACION","KOONTZ, HAROLD","658 K"
7182,"ADMINISTRACION","KOONTZ, HAROLD","658 K"
7183,"ADMINISTRACION","KOONTZ, HAROLD","658 K"
7184,"ADMINISTRACION","KOONTZ, HAROLD","658 K"
7185,"ADMINISTRACION","KOONTZ, HAROLD","658 K"
7186,"SEMANTICA Y POETICA","MOLHO, MAURICIO","800 M"
7187,"LEYES DEL DESARROLLO SOCIAL, LAS","GLEZERMAN, GRYGORY","300 G"
7188,"UNA ESCUELA MATERNAL","LURCAT, LILIANE","370 L"
7189,"NIÑOS INADAPTADOS, LOS","PERRON, ROGER","370 P"
7190,"ESCUELA VIVA","DE LA VEGA, MARIA","370 D"
7191,"EMPEZAR POR EL NINO","LODI, MARIO","370 L"
7192,"PROCESO METODOLOGICO EN LA INVESTIGACION","BAVARESCO, AURA","001 B"
7193,"JUEGO DE LOS NIÑOS, EL","ELSCHENBREICH","370 E"
7194,"GRANDES CORRIENTES DE LA LINGUISTICA, LAS","LEROY, MAURICE","410 L"
7195,"TRAYECTORIA DEL ROMANTICISMO ESPANOL","SEBOLD, RUSSELL","800 S"
7196,"PSICOLOGIA DE LA ADOLESCENCIA","HORROCKS, JOHN","150 H"
7200,"HISTOLOGIA VETERINARIA APLICADA","BANKS, WILLIAM","636 B"
7201,"HISTOLOGIA VETERINARIA APLICADA","BANKS, WILLIAM","636 B"
7202,"HISTOLOGIA VETERINARIA APLICADA","BANKS, WILLIAM","636 B"
7203,"HISTOLOGIA VETERINARIA APLICADA","BANKS, WILLIAM","636 B"
7204,"HISTOLOGIA VETERINARIA APLICADA","BANKS, WILLIAM","636 B"
7209,"GOETHE EN EL MUNDO HISPANICO","RUKSER, UDO","800 R"
7210,"TRANSCULTURACION NARRATIVA EN AMERICA LATINA","RAMA, ANGEL","800 R"
7211,"SEMANTICA, LA","GUIRAUD, PIERRE","410 G"
7212,"SEMANTICA, LA","GUIRAUD, PIERRE","410 G"
7213,"CRISIS DEL ESTADO, LA","POULANTZAS, NICAS","300 P"
7214,"ELEMENTOS PARA UNA SEMIOTICA DEL TEXTO ARTISTICO","TALENS, JENARO","800 T"
7215,"PROBLEMAS DE INVESTIGACION EN SOCIOLOGIA URBANA","CASTELLS, MANUEL","301 C"
7216,"PSICOLOGIA IDEOLOGICA Y CIENCIA","BRAUNSTEIN, NESTOR","150 B"
7217,"OFICIO DEL SOCIOLOGO, EL","BORDIEU, PIERRE","300 B"
7218,"OFICIO DEL SOCIOLOGO, EL","BORDIEU, PIERRE","300 B"
7219,"ENTRE LO UNO Y LO DIVERSO","GUILLEN, CLAUDIO","800 G"
7220,"LINGUISTICA ESTRUCTURAL Y COMUNICACION HUMANA","MALMBERG, BERTIL","410 M"
7221,"HISTORIA DE LA LITERATURA ESPAÑOLA","BRENON, GERALD","800 B"
7222,"CONTABILIDAD DE COSTOS","RAMIREZ, ARFILIO","657 R"
7223,"CONTABILIDAD DE COSTOS","RAMIREZ, ARFILIO","657 R"
7224,"CONTABILIDAD DE COSTOS","RAMIREZ, ARFILIO","657 R"
7226,"ESTUDIO ETNOGRAFICO DEL COMPORT. MAGICO RELIG. EN VZAL. CONTEMP.","VARGAS, CESAR","301 V"
7227,"ESTUDIO ETNOGRAFICO DEL COMPORT. MAGICO RELIG. EN VZAL. CONTEMP.","VARGAS, CESAR","301 V"
7228,"ESTUDIO ETNOGRAFICO DEL COMPORT. MAGICO RELIG. EN VZAL. CONTEMP.","VARGAS, CESAR","301 V"
7239,"INTRODUCCION A LA HISTORIA","LOMBARDI, ANGEL","909 L"
7240,"INTRODUCCION A LA HISTORIA","LOMBARDI, ANGEL","909 L"
7241,"INTRODUCCION A LA HISTORIA","LOMBARDI, ANGEL","909 L"
7247,"COMANDOS Y PROGRAMACION DE DBASE 3 PLUS FOXBASE","CENDROS, JESUS","519C"
7252,"DIAGNOSTICO CLINICO DE LAS ENFERMEDADES INTERNAS DE LOS ANIM. DOMEST.","MAREK, JOSEF","636 M"
7253,"CUADERNOS DE EDUCACION 88-89","LOYO, MARIA DEL P.","301 L"
7254,"ATLAS DE ANATOMIA COMPARADA DE LOS VERTEBRADOS","PISANO, ARMANDO","636 M"
7255,"FINANZAS PUBLICAS E INGRESO NACIONAL","SOMERS, HAROLD","658 S"
7257,"FACHAS, FECHAS Y FICHAS","USLAR P.,ARTURO","909 U"
7258,"FUNDAMENTOS DE MERCADOTECNIA","STANTON, WILLIAM","658 S"
7259,"FUNDAMENTOS DE MERCADOTECNIA","STANTON, WILLIAM","658 S"
7260,"FUNDAMENTOS DE MERCADOTECNIA","STANTON, WILLIAM","658 S"
7261,"FUNDAMENTOS DE MERCADOTECNIA","STANTON, WILLIAM","658 S"
7262,"FUNDAMENTOS DE MERCADOTECNIA","STANTON, WILLIAM","658 S"
7263,"FUNDAMENTOS DE MERCADOTECNIA","STANTON, WILLIAM","658 S"
7264,"FUNDAMENTOS DE MERCADOTECNIA","STANTON, WILLIAM","658 S"
7265,"FUNDAMENTOS DE MERCADOTECNIA","STANTON, WILLIAM","658 S"
7266,"FUNDAMENTOS DE MERCADOTECNIA","STANTON, WILLIAM","658 S"
7267,"FUNDAMENTOS DE MERCADOTECNIA","STANTON, WILLIAM","658 S"
7268,"FINANZAS EN LA ADMINISTRACION","WESTON, FRED","658 W"
7269,"FINANZAS EN LA ADMINISTRACION","WESTON, FRED","658 W"
7270,"FINANZAS EN LA ADMINISTRACION","WESTON, FRED","658 W"
7271,"FINANZAS EN LA ADMINISTRACION","WESTON, FRED","658 W"
7272,"FINANZAS EN LA ADMINISTRACION","WESTON, FRED","658 W"
7273,"FINANZAS EN LA ADMINISTRACION","WESTON, FRED","658 W"
7274,"FINANZAS EN LA ADMINISTRACION","WESTON, FRED","658 W"
7275,"FINANZAS EN LA ADMINISTRACION","WESTON, FRED","658 W"
7276,"FINANZAS EN LA ADMINISTRACION","WESTON, FRED","658 W"
7277,"FINANZAS EN LA ADMINISTRACION","WESTON, FRED","658 W"
7278,"CONTABILIDAD","LOPEZ, PEDRO","657 L"
7279,"CONTABILIDAD","LOPEZ, PEDRO","657 L"
7280,"CONTABILIDAD","LOPEZ, PEDRO","657 L"
7281,"PRINCIPIOS DE FINANZAS CORPORATIVAS","BREALEY, RICHARD","658 B"
7282,"PRINCIPIOS DE FINANZAS CORPORATIVAS","BREALEY, RICHARD","658 B"
7283,"DBASE III PLUS","KRUMM, ROB","519K"
7284,"PRINCIPIOS DE FINANZAS CORPORATIVAS","KRUMN, ROB","519 K"
7333,"CIRCUITOS DIGITALES Y MICROPROCESADORES","TAUB, HERBERT","621 T"
7339,"ANALISIS Y DISEÑO DE SISTEMAS DE INFORMACION","SENN, JAMES","519 S"
7340,"ANALISIS Y DISEÑO DE SISTEMAS DE INFORMACION","SENN, JAMES","519 S"
7341,"PRINCIPIOS DE SISTEMAS DE INFORMACION","SCOTT, GEORGE","519 S"
7342,"PRINCIPIOS DE SISTEMAS DE INFORMACION","SCOTT, GEORGE","519 S"
7344,"FUNDAMENTOS DE PROGRAMACION","JOYANES, LUIS","519J"
7349,"GENERAL EN SU LABERINTO, EL","GARCIA M. GABRIEL","800-G"
7350,"GENERAL EN SU LABERINTO, EL","GARCIA M. GABRIEL","800"
7351,"GENERAL EN SU LABERINTO,EL","GARCIA, GABRIEL","800G"
7352,"EL GENERAL Y SU LABERINTO","GARCIA,GABRIEL","800 G"
7359,"FUNDAMENTOS DE ADMINISTRACION FINANCIERA","VAN HORNE, JAMES","658 V"
7360,"FUNDAMENTOS DE ADMINISTRACION FINANCIERA","VAN HORNE, JAMES","658 V"
7361,"FUNDAMENTOS DE ADMINISTRACION FINANCIERA","VAN HORNE, JAMES","658 V"
7362,"ECONOMIA INTERNACIONAL","CHACHOLIADES, M.","330 C"
7363,"ECONOMIA INTERNACIONAL","CHACHOLIADES, M.","330 C"
7364,"ECONOMIA INTERNACIONAL","CHACHOLIADES, M.","330 C"
7367,"AVANCES DE LA CIENCIA DE LA CARNE","LAWRIE, RALSTON","636 L"
7368,"MANUAL DE ECOLOGIA Y GANADERIA TROPICAL","LOPEZ, ARTURO","636 L"
7369,"ATLAS DE MALAS HIERBAS","WILLARIAS, J.L.","631 W"
7370,"SUELOS","TAMHANE, R.V.","631 T"
7371,"FERTILIZANTES Y SUS USOS","COOKE,G. W.","631 C"
7372,"PRODUCCION DE FORRAJES","DUTHIL, JEAN","631 D"
7375,"ZINSSER MICROBIOLOGIA","WOLFGANG JOKLIK","616J"
7389,"INMUNOLOGIA VETERINARIA","TIZARD, IAN","636 T"
7390,"INMUNOLOGIA VETERINARIA","TIZARD, IAN","636 T"
7391,"INMUNOLOGIA VETERINARIA","TIZARD, IAN","636 T"
7396,"LANGMAN EMBRIOLOGIA MEDICA","SADLER , T. W.","611 S"
7431,"DIAGNOSTICO HISTOLOGICO","DI FIORE, MARIANO","616 D"
7457,"CONTABILIDAD ADMINISTRATIVA INTRODUCCION","HORNGREN, CHARLES","657 H"
7458,"PRESUPUESTOS: PLANIFICACION Y CONTROL DE UTLIDADES","WELSCH, GLENN","658 W"
7459,"CONTABILIDAD FINANCIERA INTRODUCCION","HORNGREN, CHARLES","657 H"
7464,"FUNDAMENTOS DE ADMINISTRACION FINANCIERA","VAN HORNE, JAMES","658 V"
7465,"FUNDAMENTOS DE ADMINISTRACION FINANCIERA","VAN HORNE, JAMES","658 V"
7466,"FUNDAMENTOS DE ADMINISTRACION FINANCIERA","VAN HORNE, JAMES","658 V"
7467,"FUNDAMENTOS DE ADMINISTRACION FINANCIERA","VAN HORNE, JAMES","658 V"
7468,"FUNDAMENTOS DE ADMINISTRACION FINANCIERA","VAN HORNE, JAMES","658 V"
7469,"CRISIS URBANA Y CAMBIO SOCIAL","CASTELLS, MANUEL","301 C"
7470,"CRISIS URBANA Y CAMBIO SOCIAL","CASTELLS, MANUEL","301 C"
7473,"ESTADO EN LA PERIFERIA CAPITALISTA, EL","EVERS, TILMAN","301 E"
7474,"ESTADO EN LA PERIFERIA CAPITALISTA, EL","EVERS, TILMAN","301 E"
7475,"ESTADO EN LA PERIFERIA CAPITALISTA, EL","EVERS, TILMAN","301 E"
7481,"CONSTITUCION DE 1961, LA","L.U.Z.","640 L"
7482,"CONSTITUCION DE 1961, LA","L.U.Z.","640 L"
7483,"FUNDAMENTOS DE ECOLOGIA","SUTTON, DAVID","574 S"
7485,"FUNDAMENTOS DE ECOLOGIA","SUTTON, DAVID","574 S"
7486,"FUNDAMENTOS DE ECOLOGIA","SUTTON, DAVID","574 S"
7490,"FUNDAMENTOS DE ADMINISTRACION","MUNCH, LOURDES","658 M"
7491,"FUNDAMENTOS DE ADMINISTRACION","MUNCH, LOURDES","658 M"
7493,"FUNDAMENTOS DE ADMINISTRACION","MUNCH, LOURDES","658 M"
7494,"FUNDAMENTOS DE ADMINISTRACION","MUNCH, LOURDES","658 M"
7497,"QUIMICA ORGANICA  TOMO I","MARCANO, D.","547M"
7498,"QUIMICA ORGANICA  TOMO I","MARCANO, D.","547M"
7500,"QUIMICA ORGANICA","MARCANO, D","574 M"
7501,"QUIMICA ORGANICA  TOMO II.","MARCANO, D.","547M"
7515,"ATLAS DE ANATOMIA TOPOGRAFICA DE LOS ANIMALES DOMESTICOS TOMO I","POPESKO, PETER","636 P"
7516,"ATLAS DE ANATOMIA TOPOGRAFICA DE LOS ANIMALES DOMESTICOS TOMO I","POPESKO, PETER","636 P"
7517,"ATLAS DE ANATOMIA TOPOGRAFICA DE LOS ANIMALES DOMESTICOS TOMO I","POPESKO, PETER","636 P"
7518,"ATLAS DE ANATOMIA TOPOGRAFICA DE LOS ANIMALES DOMESTICOS TOMO I","POPESKO, PETER","636 P"
7519,"ATLAS DE ANATOMIA TOPOGRAFICA DE LOS ANIMALES DOMESTICOS TOMO II","POPESKO, PETER","636 P"
7520,"ATLAS DE ANATOMIA TOPOGRAFICA DE LOS ANIMALES DOMESTICOS TOMO II","POPESKO, PETER","636 P"
7521,"ATLAS DE ANATOMIA TOPOGRAFICA DE LOS ANIMALES DOMESTICOS TOMO II","POPESKO, PETER","636 P"
7522,"ATLAS DE ANATOMIA TOPOGRAFICA DE LOS ANIMALES DOMESTICOS TOMO II","POPESKO, PETER","636 P"
7523,"ATLAS DE ANATOMIA TOPOGRAFICA DE LOS ANIMALES DOMESTICOS TOMO III","POPESKO, PETER","636 P"
7524,"ATLAS DE ANATOMIA TOPOGRAFICA DE LOS ANIMALES DOMESTICOS TOMO III","POPESKO, PETER","636 P"
7525,"ATLAS DE ANATOMIA TOPOGRAFICA DE LOS ANIMALES DOMESTICOS TOMO III","POPESKO, PETER","636 P"
7526,"ATLAS DE ANATOMIA TOPOGRAFICA DE LOS ANIMALES DOMESTICOS TOMO III","POPESKO, PETER","636 P"
7530,"MANUAL DE TERAPEUTICA QUIRURGICA DE PEQUEÑOS ANIMALES","BETTS, C.W.","636 B"
7531,"MANUAL DE TERAPEUTICA QUIRURGICA DE PEQUEÑOS ANIMALES","BETTS, C.W.","636 B"
7532,"MANUAL DE TERAPEUTICA QUIRURGICA DE PEQUEÑOS ANIMALES","BETTS, C.W.","636 B"
7547,"ATLAS COLOR DE HISTOLOGIA","GENERSER, FINN","616G"
7548,"ATLAS COLOR DE HISTOLOGIA","GENESER, FINN","616 G"
7553,"ADMINISTRACION FINANCIERA","VAN HORNE, JAMES","658 V"
7554,"ADMINISTRACION FINANCIERA.","VAN HORNE, JAMES C.","658V"
7555,"ADMINISTRACION FINANCIERA","VAN HORNE, JAMES","658 V"
7556,"ADMINISTRACION FINANCIERA","VAN HORNE, JAMES","658 V"
7557,"ADMINISTRACION FINANCIERA","VAN HORNE, JAMES","658 V"
7561,"REPRODUCCION DE LOS ANIMALES DOMESTICOS","DERIVAUX, J.","636 D"
7562,"DIAGNOSTICO CLINICO VETERINARIO","GUNTER, MANFRED","636 G"
7563,"ENFERMEDADES INFECCIOSAS DE LOS ANIMALES DOMESTICOS TOMO I","BEER, JOACHIN","626 B"
7564,"ENFERMEDADES INFECCIOSAS DE LOS ANIMALES DOMESTICOS TOMO I","BEER, JOACHIN","626 B"
7565,"ENFERMEDADES INFECCIOSAS DE LOS ANIMALES DOMESTICOS TOMO II","BEER, JOACHIN","626 B"
7566,"ENFERMEDADES INFECCIOSAS DE LOS ANIMALES DOMESTICOS TOMO II","BEER, JOACHIN","636 B"
7567,"FISIOPATOLOGIA DE LA GESTACION Y OBSTETRICIA VETERINARIA","DERIVAUX, J.","636 D"
7568,"FISIOPATOLOGIA DE LA GESTACION Y OBSTETRICIA VETERINARIA","DERIVAUX, J.","636 D"
7569,"ATLAS DE ANATOMIA DE LOS ANIMALES DOMESTICOS","KRAHMER, ROLF","636 K"
7570,"ATLAS DE ANATOMIA DE LOS ANIMALES DOMESTICOS","KRAHMER, ROLF","636 K"
